elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group,session_level
5412924,navigate_click,undefined,11,,-429.1594358128621,-58.41698283173513,74.0,389.0,,,,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5413724,navigate_click,undefined,11,,-269.74641119892215,-207.0406694300452,245.0,534.0,,,,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5414374,navigate_click,undefined,11,,-21.601785019668625,-258.1373934623516,493.0,579.0,,,block,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5415007,navigate_click,undefined,11,,132.3079379813903,-267.20045368856034,623.0,583.0,,,block,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5416641,observation_click,basic,11,,349.3305261661693,99.2837849708516,790.0,214.0,,The archivist said I should look in the stacks.,block,tunic.historicalsociety.stacks,tunic.historicalsociety.stacks.block,0,0,1,5-12,1
5417807,navigate_click,undefined,11,,351.7918989223592,99.16527542613146,790.0,214.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5419591,object_hover,basic,11,,,,,,817.0,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5422640,object_hover,undefined,11,,,,,,200.0,,journals.hub.topics,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5423058,object_hover,undefined,11,,,,,,51.0,,journals.hub.topics,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5423358,object_click,basic,11,,281.7194382897008,-15.246448510945893,646.0,347.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5423674,object_hover,undefined,11,,,,,,17.0,,journals.hub.topics,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5424307,object_click,basic,11,,-153.27554528735303,-0.2447771966872545,211.0,332.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5424858,object_click,basic,11,,-118.27486505885884,-16.244550565959777,246.0,348.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5425674,object_click,basic,11,,-47.27456066692178,-15.244449152145602,317.0,347.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5426407,object_click,basic,11,,26.72550449870008,-12.244427441011178,391.0,344.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5429791,object_click,basic,11,,211.72552756080103,-8.244419757444854,576.0,340.0,,,journals.hub.topics,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5430690,object_hover,undefined,11,,,,,,1416.0,,journals.hub.topics,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5432891,object_click,basic,11,,425.7255276083293,-87.24441974160999,790.0,419.0,,,journals.pic_0.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5434224,object_click,basic,11,,425.72552760848,-87.24441974155977,790.0,419.0,,,journals.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5438007,object_click,basic,11,,425.7255276084944,-87.24441974155495,790.0,419.0,,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5442074,object_click,basic,11,,425.7255276084944,-87.24441974155495,790.0,419.0,,,journals.pic_0.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5443373,object_click,basic,11,,425.7255276084944,-87.24441974155495,790.0,419.0,,,journals.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5444057,object_hover,undefined,11,,,,,,12149.0,,journals.pic_0.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5444540,object_click,basic,11,,-20.274472391505736,-102.24441974155496,344.0,434.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5445823,object_click,basic,11,,430.7255276084944,-77.24441974155495,795.0,409.0,,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5446307,object_click,basic,11,,430.7255276084944,-77.24441974155495,795.0,409.0,,,journals.pic_0.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5447507,object_hover,undefined,11,,,,,,2217.0,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5448340,object_click,basic,11,,95.72552760849425,-14.244419741554966,460.0,346.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5448891,object_click,basic,11,,36.72552760849426,-16.2444197415549,401.0,348.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5450024,object_click,basic,11,,20.725527608494247,-108.2444197415549,385.0,440.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5454357,object_click,basic,11,,422.7255276084944,-79.2444197415549,787.0,411.0,,,journals.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5455006,object_click,basic,11,,422.7255276084944,-79.2444197415549,787.0,411.0,,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5455523,object_click,basic,11,,422.7255276084944,-79.2444197415549,787.0,411.0,,,journals.pic_0.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5456256,object_click,basic,11,,422.7255276084944,-79.2444197415549,787.0,411.0,,,journals.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5456573,object_click,basic,11,,422.7255276084944,-79.2444197415549,787.0,411.0,,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5456740,object_click,basic,11,,422.7255276084944,-79.2444197415549,787.0,411.0,,,journals.pic_0.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5456857,object_click,basic,11,,422.7255276084944,-79.2444197415549,787.0,411.0,,,journals.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5457832,object_hover,undefined,11,,,,,,5967.0,,journals.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5460541,object_click,basic,11,,-49.27447239150575,-91.2444197415549,315.0,423.0,,,journals.pic_2.bingo,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5462673,notification_click,basic,11,,-32.27447239150577,-145.24441974155496,332.0,477.0,,"Hey, this is Youmans!",,tunic.historicalsociety.stacks,tunic.historicalsociety.stacks.journals.pic_2.bingo,0,0,1,5-12,1
5464473,notification_click,basic,11,,-30.274472391505785,-131.24441974155494,334.0,463.0,,And look! She's wearing the shirt!,,tunic.historicalsociety.stacks,tunic.historicalsociety.stacks.journals.pic_2.bingo,0,0,1,5-12,1
5465407,notification_click,basic,11,,-30.274472391505785,-131.24441974155494,334.0,463.0,,I should go to the Capitol and tell everyone!,,tunic.historicalsociety.stacks,tunic.historicalsociety.stacks.journals.pic_2.bingo,0,0,1,5-12,1
5466390,object_hover,undefined,11,,,,,,5850.0,,journals.pic_2.bingo,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5466906,object_click,basic,11,,-9.274472391505784,-113.2444197415549,355.0,445.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5467440,object_hover,undefined,11,,,,,,34.0,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5468491,object_click,close,11,,431.7255276084944,279.7555802584451,796.0,52.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5470839,navigate_click,undefined,12,,-4.274472391505725,-303.2444197415548,360.0,635.0,,,toentry,tunic.historicalsociety.stacks,,0,0,1,5-12,1
5488923,navigate_click,undefined,12,,783.7449512418707,-88.34475125009811,815.0,379.0,,,,tunic.historicalsociety.entry,,0,0,1,5-12,1
5492756,navigate_click,undefined,12,,927.0350373688416,24.913507851859546,737.0,307.0,,,tomap,tunic.historicalsociety.entry,,0,0,1,5-12,1
5494772,map_click,undefined,12,,478.45551389183873,31.566016078021523,453.0,310.0,,,tunic.capitol_1,tunic.historicalsociety.entry,,0,0,1,5-12,1
5497256,navigate_click,undefined,12,,265.0994120043103,-5.723216241032282,431.0,301.0,,,chap2_finale_c,tunic.capitol_1.hall,,0,0,1,5-12,1
5499227,checkpoint,basic,12,,,,,,,,chap2_finale_c,tunic.capitol_1.hall,,0,0,1,5-12,1
5746601,navigate_click,undefined,13,,394.69900396169805,-49.95391090379427,720.0,343.0,,,,tunic.capitol_1.hall,,0,0,1,13-22,2
5747612,navigate_click,undefined,13,,416.23541214809626,-212.12889204393585,712.0,453.0,,,,tunic.capitol_1.hall,,0,0,1,13-22,2
5747901,navigate_click,undefined,13,,602.1478465167543,-292.736754248634,765.0,499.0,,,,tunic.capitol_1.hall,,0,0,1,13-22,2
5749352,navigate_click,undefined,13,,682.0665197993612,-313.52064537330466,725.0,501.0,,,,tunic.capitol_1.hall,,0,0,1,13-22,2
5750518,navigate_click,undefined,13,,765.1647750456951,-76.78948608790657,759.0,342.0,,,toentry,tunic.capitol_1.hall,,0,0,1,13-22,2
5752202,map_hover,basic,13,,,,,,383.0,,tunic.capitol_1,tunic.capitol_1.hall,,0,0,1,13-22,2
5753552,map_hover,basic,13,,,,,,1067.0,,tunic.humanecology,tunic.capitol_1.hall,,0,0,1,13-22,2
5756318,map_hover,basic,13,,,,,,2617.0,,tunic.capitol_1,tunic.capitol_1.hall,,0,0,1,13-22,2
5756719,map_hover,basic,13,,,,,,250.0,,tunic.humanecology,tunic.capitol_1.hall,,0,0,1,13-22,2
5758272,map_click,undefined,13,,429.2160441483155,179.680301091716,539.0,190.0,,,tunic.historicalsociety,tunic.capitol_1.hall,,0,0,1,13-22,2
5759701,navigate_click,undefined,13,,858.2576387208425,285.94157888095043,686.0,152.0,,,tomap,tunic.historicalsociety.entry,,0,0,1,13-22,2
5761552,map_click,undefined,13,,656.3405478117514,230.4847466945404,562.0,188.0,,,tunic.historicalsociety,tunic.historicalsociety.entry,,0,0,1,13-22,2
5764951,navigate_click,undefined,13,,706.8198205390242,344.59035166942016,593.0,118.0,,,tobasement,tunic.historicalsociety.entry,,0,0,1,13-22,2
5767718,cutscene_click,basic,13,,0.7255753269970739,-76.29681055274789,549.0,385.0,,Jo!,ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22,2
5769035,cutscene_click,basic,13,,95.68091992580472,-132.91647652320495,618.0,426.0,,Check out the next artifact!,ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22,2
5771468,cutscene_click,basic,13,,177.30831246363994,-133.81552770804856,527.0,419.0,,What is it?,ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22,2
5773592,cutscene_click,basic,13,,297.2747879478066,-260.8329952847601,584.0,510.0,,"I think it's a flag! Pretty spiffy, eh?",ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22,2
5775002,cutscene_click,basic,13,,299.23067833263474,-260.8411536641091,584.0,510.0,,"It's really cool, Gramps. But I'm worried about Teddy.",ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22,2
5775918,cutscene_click,basic,13,,299.2849160128478,-260.8413798994715,584.0,510.0,,He's still missing!,ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22,2
5776817,cutscene_click,basic,13,,299.29500019418305,-260.84142196245085,584.0,510.0,,"We'll find him, Jo.",ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22,2
5777484,cutscene_click,basic,13,,299.29669929325354,-260.84142904970645,584.0,510.0,,Want to look for more clues?,ch3start,tunic.historicalsociety.basement,tunic.historicalsociety.basement.ch3start,0,0,1,13-22,2
5778201,navigate_click,undefined,13,,299.297225936757,-260.8414312464334,584.0,510.0,,,,tunic.historicalsociety.basement,,0,0,1,13-22,2
5779068,navigate_click,undefined,13,,-186.16519623337243,-82.19637550052954,235.0,376.0,,,seescratches,tunic.historicalsociety.basement,,0,0,1,13-22,2
5781751,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,"Hey, look at those scratches!",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5782917,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,The kidnapper probably took Teddy on the elevator!,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5784418,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,"Great Scott, you're right!",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5785701,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,Why isn't the button working?,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5786551,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,We'll need a key card.,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5787534,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,"I had one, but Teddy chewed it up.",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5788334,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,I've got Wells's ID!,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5789185,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,What should we do next?,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5791651,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,I need to take the artifact upstairs. Why don't you investigate those scratch marks?,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5792451,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,Okay. I'll try.,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5793068,cutscene_click,basic,13,,-158.89422162027432,-99.14944918212312,357.0,388.0,,"Teddy, here I come!",seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22,2
5794957,notebook_click,open,14,4.0,-621.4794341445971,-409.9848561679818,67.0,611.0,,,,tunic.historicalsociety.basement,,0,0,1,13-22,2
5797233,notebook_click,basic,14,4.0,-81.26159984778988,17.954991594583188,456.0,304.0,,,,tunic.historicalsociety.basement,,0,0,1,13-22,2
5798300,notebook_click,close,14,4.0,437.25831271464114,341.3489367139012,828.0,72.0,,,,tunic.historicalsociety.basement,,0,0,1,13-22,2
5799718,navigate_click,undefined,14,,-191.41228488669373,1.2277254738299987,377.0,316.0,,,tocage,tunic.historicalsociety.basement,,0,0,1,13-22,2
5804634,navigate_click,undefined,14,,-1617.8091142905728,-46.27345641998788,330.0,359.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5805816,navigate_click,undefined,14,,-1178.0856076784594,10.456527536177122,673.0,312.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5806535,navigate_click,undefined,14,,-1077.562645263827,-131.04232327167082,703.0,437.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5807534,navigate_click,undefined,14,,-854.0538082568004,-178.46815241271423,730.0,477.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5808550,navigate_click,undefined,14,,-614.1542653474828,-241.0124657324673,757.0,529.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5809717,navigate_click,undefined,14,,-641.4237711414654,-247.6561450628241,521.0,531.0,,,glasses,tunic.historicalsociety.cage,,0,0,1,13-22,2
5811602,person_click,basic,14,,-636.0268487207413,-204.40592886778148,595.0,495.0,,I wonder whose glasses these are.,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.beforeteddy,0,0,1,13-22,2
5812772,navigate_click,undefined,14,,-647.328946840022,-204.2048353487272,595.0,495.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5812901,navigate_click,undefined,14,,-570.6811132439119,-204.8403502736351,595.0,495.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5813968,navigate_click,undefined,14,,-446.25718309627183,-199.40200230353688,615.0,490.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5815384,navigate_click,undefined,14,,-182.4820734195796,-6.134243338791496,728.0,320.0,,,lockeddoor,tunic.historicalsociety.cage,,0,0,1,13-22,2
5817284,observation_click,basic,14,,37.76701486239222,-145.98925665349918,671.0,450.0,,It's locked!,lockeddoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.lockeddoor,0,0,1,13-22,2
5818250,navigate_click,undefined,14,,54.235869595755,-145.71352940108406,671.0,450.0,,,teddy,tunic.historicalsociety.cage,,0,0,1,13-22,2
5818433,navigate_click,undefined,14,,55.16762192419272,-146.14174873752725,671.0,450.0,,,teddy,tunic.historicalsociety.cage,,0,0,1,13-22,2
5819216,person_click,basic,14,,56.94929731036464,-147.23342597463355,671.0,450.0,,Teddy!!!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,0,0,1,13-22,2
5821351,person_click,basic,14,,20.04275574237812,-162.3240226499091,638.0,463.0,,\u00f0\u0178\u02dc\u00ad,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,0,0,1,13-22,2
5822617,person_click,basic,14,,20.05297196720116,-162.33028238733098,638.0,463.0,,Hang on. I'll get you out of there!,teddy,tunic.historicalsociety.cage,tunic.historicalsociety.cage.teddy.trapped,0,0,1,13-22,2
5824667,navigate_click,undefined,15,,-652.9927666945446,-253.1298503477452,45.0,543.0,,,glasses,tunic.historicalsociety.cage,,0,0,1,13-22,2
5827566,person_click,basic,15,,-723.2191962259865,-184.84090278350155,513.0,478.0,,Whoever lost these glasses probably took Teddy!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,0,0,1,13-22,2
5828432,person_click,basic,15,,-738.4746362081578,-184.8673834118209,513.0,478.0,,How can I find out whose glasses these are?,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,0,0,1,13-22,2
5829467,person_click,basic,15,,-741.8168755888446,-184.873184922554,513.0,478.0,,Oh! There was a staff directory in the entryway!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,0,0,1,13-22,2
5830468,person_click,basic,15,,-742.3169037116749,-184.8740528790918,513.0,478.0,,I'll go look at everyone's pictures!,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.afterteddy,0,0,1,13-22,2
5832477,notebook_click,open,15,4.0,-1265.6388151967233,-335.82738280765585,52.0,611.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5836366,notebook_click,close,15,4.0,-362.19233176025256,265.71531248640804,848.0,81.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5837017,navigate_click,undefined,15,,-733.332828986811,-157.63454977490375,521.0,454.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5837900,navigate_click,undefined,15,,-1015.6387352136452,-164.66704622684878,247.0,462.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5838550,navigate_click,undefined,15,,-1260.0341990016184,-148.75823204610796,105.0,448.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5839416,navigate_click,undefined,15,,-1586.3814666460894,-161.37243463676538,11.0,460.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5841466,navigate_click,undefined,15,,-1883.2739184888128,-75.83856166418472,12.0,384.0,,,tobasement,tunic.historicalsociety.cage,,0,0,1,13-22,2
5847667,navigate_click,undefined,15,,-622.4286025140756,-23.08512710299946,72.0,334.0,,,toentry,tunic.historicalsociety.basement,,0,0,1,13-22,2
5849700,navigate_click,undefined,15,,-63.84037860627348,-90.1824982328208,185.0,385.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22,2
5850517,navigate_click,undefined,15,,111.12852646986263,-157.49937984283787,340.0,421.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22,2
5851650,navigate_click,undefined,15,,-393.2942600036552,167.1030696270714,133.0,215.0,,,directory,tunic.historicalsociety.entry,,0,0,1,13-22,2
5855950,object_click,basic,15,,-252.70017404721185,-409.35380633182336,408.0,581.0,,,directory.closeup.archivist,tunic.historicalsociety.entry,,0,0,1,13-22,2
5857499,notification_click,basic,15,,-253.0685269037756,-409.3424792821984,408.0,581.0,,Those are the same glasses!,,tunic.historicalsociety.entry,tunic.historicalsociety.entry.directory.closeup.archivist,0,0,1,13-22,2
5858416,notification_click,basic,15,,-243.31706610893391,-384.9164490551478,414.0,566.0,,The archivist must've taken Teddy!,,tunic.historicalsociety.entry,tunic.historicalsociety.entry.directory.closeup.archivist,0,0,1,13-22,2
5859762,object_click,basic,15,,-243.32025032250365,-384.9163511388578,414.0,566.0,,,directory.closeup.archivist,tunic.historicalsociety.entry,,0,0,1,13-22,2
5860317,notification_click,basic,15,,-298.68560927556143,-401.1999568959673,380.0,576.0,,Those are the same glasses!,,tunic.historicalsociety.entry,tunic.historicalsociety.entry.directory.closeup.archivist,0,0,1,13-22,2
5860799,notification_click,basic,15,,-298.68568782376593,-401.1999544805676,380.0,576.0,,The archivist must've taken Teddy!,,tunic.historicalsociety.entry,tunic.historicalsociety.entry.directory.closeup.archivist,0,0,1,13-22,2
5861762,object_hover,undefined,15,,,,,,5533.0,,directory.closeup.archivist,tunic.historicalsociety.entry,,0,0,1,13-22,2
5861650,object_click,close,15,,409.6524503458253,417.8669559525589,815.0,73.0,,,directory,tunic.historicalsociety.entry,,0,0,1,13-22,2
5862250,navigate_click,undefined,15,,-69.08646654331375,-130.89158926218656,521.0,410.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22,2
5862899,navigate_click,undefined,15,,83.30455646235364,52.7936227405614,578.0,291.0,,,tostacks,tunic.historicalsociety.entry,,0,0,1,13-22,2
5865000,navigate_click,undefined,15,,32.00000000000001,52.56545511481711,472.0,260.0,,,tofrontdesk,tunic.historicalsociety.stacks,,0,0,1,13-22,2
5867383,navigate_click,undefined,15,,26.78877307639588,8.000000000000012,448.0,322.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5869752,navigate_click,undefined,15,,-38.74680976815144,-29.999999999999968,390.0,360.0,,,key,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5870533,observation_click,basic,15,,-34.19746224855773,-29.999999999999968,390.0,360.0,,Yes! It's the key for Teddy's cage!,key,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.key,0,0,1,13-22,2
5871832,navigate_click,undefined,16,,-33.81841096360019,-29.999999999999968,390.0,360.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5872566,navigate_click,undefined,16,,-54.118348349135466,-29.999999999999968,390.0,360.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5873799,navigate_click,undefined,16,,-110.07663084317886,-12.999999999999972,350.0,343.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5874565,navigate_click,undefined,16,,9.546740660905067,4.999999999999996,487.0,325.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5875422,navigate_click,undefined,16,,-20.293647508192223,-122.0,438.0,452.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5875716,navigate_click,undefined,16,,-24.22994675704784,-182.0,427.0,512.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5876399,navigate_click,undefined,16,,-4.2518945717569725,-247.00000000000003,446.0,577.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5876984,navigate_click,undefined,16,,4.136979989832389,-311.0,449.0,641.0,,,tostacks,tunic.historicalsociety.frontdesk,,0,0,1,13-22,2
5878912,navigate_click,undefined,16,,13.481965660374884,-306.2444197415548,434.0,638.0,,,toentry,tunic.historicalsociety.stacks,,0,0,1,13-22,2
5881382,navigate_click,undefined,16,,616.0234966964163,144.51124874990168,712.0,236.0,,,tobasement,tunic.historicalsociety.entry,,0,0,1,13-22,2
5885383,navigate_click,undefined,16,,53.70111374763268,-227.59766639613548,565.0,484.0,,,,tunic.historicalsociety.basement,,0,0,1,13-22,2
5901582,navigate_click,undefined,16,,-225.17444112936383,-83.51983982549527,265.0,376.0,,,tocage,tunic.historicalsociety.basement,,0,0,1,13-22,2
5905066,navigate_click,undefined,16,,-1301.1479572657795,-140.47731316929918,609.0,442.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5905915,navigate_click,undefined,16,,-1180.0405169965256,-165.0553208786842,684.0,464.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5906615,navigate_click,undefined,16,,-1002.1469499499284,-200.42662534188275,761.0,494.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5909348,navigate_click,undefined,16,,-670.5989768863121,-205.85968319018136,774.0,496.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5910465,navigate_click,undefined,16,,-402.8109572696383,-206.2613219178041,822.0,496.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5911367,navigate_click,undefined,16,,-136.49494952723876,-201.79376861836533,836.0,492.0,,,unlockdoor,tunic.historicalsociety.cage,,0,0,1,13-22,2
5911948,navigate_click,undefined,16,,-13.694919267309553,-69.0284665281021,788.0,379.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5913242,navigate_click,undefined,16,,-147.95625365685538,-12.213708128250325,512.0,332.0,,,unlockdoor,tunic.historicalsociety.cage,,0,0,1,13-22,2
5913848,cutscene_click,basic,16,,-59.42242563777139,-12.42989198882129,512.0,332.0,,I found the key!,unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,0,0,1,13-22,2
5914565,cutscene_click,basic,16,,-38.475700103229855,-12.484937249021137,512.0,332.0,,\u00e2\u009d\u00a4\u00ef\u00b8\u008f,unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,0,0,1,13-22,2
5915215,cutscene_click,basic,16,,-33.09318682780946,-12.499081791244985,512.0,332.0,,"Come on, let's get out of here!",unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,0,0,1,13-22,2
5915948,cutscene_click,basic,16,,-31.35062576977694,-12.503661014221644,512.0,332.0,,Here's your scarf back!,unlockdoor,tunic.historicalsociety.cage,tunic.historicalsociety.cage.unlockdoor,0,0,1,13-22,2
5916615,navigate_click,undefined,16,,-95.86039614014057,-11.95904968114263,512.0,332.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5918043,notebook_click,open,16,4.0,-637.2754381337734,-318.19434589451686,57.0,602.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5919349,notebook_click,basic,16,4.0,-46.73218345265485,-109.34067806036964,579.0,418.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5920198,notebook_click,basic,16,4.0,207.3644515535429,249.3161533717184,803.0,102.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5920715,notebook_click,close,16,4.0,216.4213469752176,273.1510582027865,811.0,81.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5921832,navigate_click,undefined,16,,-103.65756206482216,-95.71935722927005,529.0,406.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5922649,navigate_click,undefined,16,,-83.22924012433384,-179.7083258743519,547.0,480.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5923499,navigate_click,undefined,16,,-104.79430543281052,-194.74632992449105,528.0,489.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
5924532,navigate_click,undefined,16,,-168.35360853761696,-200.5495564582654,472.0,492.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22,2
